"id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
13809762,"086 033/056-000","103","DERRY HILL","RD","UNCASVILLE","CT","06382"
13805297,"086 033/055-000","222","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13805564,"086 033/050-000","250","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13811787,"086 033/013-00H","490","KITEMAUG","RD","UNCASVILLE","CT","06382"
13811004,"086 083/028-000","51","KITEMAUG","RD","UNCASVILLE","CT","06382"
13807526,"086 083/027-000","59","KITEMAUG","RD","UNCASVILLE","CT","06382"
13807815,"086 083/024-000","50","KITEMAUG","RD","UNCASVILLE","CT","06382"
13811771,"086 083/026-000","65","KITEMAUG","RD","UNCASVILLE","CT","06382"
13811353,"086 084/001-000","68","KITEMAUG","RD","UNCASVILLE","CT","06382"
13807877,"086 084/002-000","10","ORCHARD","DR","UNCASVILLE","CT","06382"
13808006,"086 084/003-000","16","ORCHARD","DR","UNCASVILLE","CT","06382"
13808341,"086 033/008-000","489","KITEMAUG","RD","UNCASVILLE","CT","06382"
13808301,"086 033/007-000","495","KITEMAUG","RD","UNCASVILLE","CT","06382"
13808362,"086 033/010-000","461","KITEMAUG","RD","UNCASVILLE","CT","06382"
13811818,"086 033/009-000","475","KITEMAUG","RD","UNCASVILLE","CT","06382"
13809350,"086 033/016-000","20","KITEMAUG","RD","UNCASVILLE","CT","06382"
13808623,"086 083/018-000","39","HAUGHTON PARK 1","","UNCASVILLE","CT","06382"
13812824,"086 083/020-000","31","HAUGHTON PARK 1","","UNCASVILLE","CT","06382"
13812784,"086 083/021-000","29","HAUGHTON PARK 1","","UNCASVILLE","CT","06382"
13812868,"086 083/022-000","17","HAUGHTON PARK 1","","UNCASVILLE","CT","06382"
13813030,"086 083/013-000","11","HAUGHTON PARK 2","","UNCASVILLE","CT","06382"
13809146,"086 083/014-000","17","HAUGHTON PARK 2","","UNCASVILLE","CT","06382"
13809226,"086 083/010-000","924","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13809170,"086 083/029-00B","907","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13809298,"086 083/008-000","912","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13809447,"086 083/017-000","43","HAUGHTON PARK 1","","UNCASVILLE","CT","06382"
13809398,"086 083/016-000","47","HAUGHTON PARK 1","","UNCASVILLE","CT","06382"
13813129,"086 083/012-000","29","HAUGHTON PARK 2","","UNCASVILLE","CT","06382"
13813213,"086 083/015-000","48","HAUGHTON PARK 2","","UNCASVILLE","CT","06382"
13809571,"086 083/007-000","904","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13814094,"086 079/014-000","641","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13814250,"086 084/165-000","71","KITEMAUG","RD","UNCASVILLE","CT","06382"
13809646,"086 083/006-00A","36","HAUGHTON PARK 2","","UNCASVILLE","CT","06382"
13813299,"086 083/011-000","35","HAUGHTON PARK 2","","UNCASVILLE","CT","06382"
13811396,"086 083/025-000","67","KITEMAUG","RD","UNCASVILLE","CT","06382"
13813494,"086 083/005-000","888","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813401,"086 083/003-000","882","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813554,"086 083/029-00A","905","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813601,"086 083/030-000","887","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13810190,"086 083/032-000","863","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13815533,"086 083/002-000","860","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813730,"086 083/001-000","850","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13810064,"086 083/033-000","855","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13810297,"086 083/034-000","841","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13810900,"086 083/035-000","765","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813981,"086 079/008-000","746","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813841,"086 079/009-000","741","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13813801,"086 079/007-00A","740","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13810768,"086 025/004-000","596","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13811645,"086 084/164-000","75","KITEMAUG","RD","UNCASVILLE","CT","06382"
13814627,"086 084/163-000","77","KITEMAUG","RD","UNCASVILLE","CT","06382"
13811985,"086 084/162-000","79","KITEMAUG","RD","UNCASVILLE","CT","06382"
13811977,"086 084/161-000","81","KITEMAUG","RD","UNCASVILLE","CT","06382"
13814555,"086 084/160-000","83","KITEMAUG","RD","UNCASVILLE","CT","06382"
13812716,"086 084/108-000","78","KITEMAUG","RD","UNCASVILLE","CT","06382"
13814916,"086 084/109-000","82","KITEMAUG","RD","UNCASVILLE","CT","06382"
13814733,"086 084/159-000","87","KITEMAUG","RD","UNCASVILLE","CT","06382"
13812225,"086 084/158-000","89","KITEMAUG","RD","UNCASVILLE","CT","06382"
13812624,"086 084/107-000","5","ORCHARD","DR","UNCASVILLE","CT","06382"
13814824,"086 084/106-000","9","ORCHARD","DR","UNCASVILLE","CT","06382"
13812683,"086 084/110-000","86","KITEMAUG","RD","UNCASVILLE","CT","06382"
13812272,"086 084/101-000","15","ORCHARD","DR","UNCASVILLE","CT","06382"
13815229,"086 084/004-000","28","ORCHARD","DR","UNCASVILLE","CT","06382"
13812915,"086 084/157-000","93","KITEMAUG","RD","UNCASVILLE","CT","06382"
13681346,"086 084/113-000","4","PEACHVALE","DR","UNCASVILLE","CT","06382"
13681872,"086 084/148-000","111","KITEMAUG","RD","UNCASVILLE","CT","06382"
13681214,"086 084/111-000","90","KITEMAUG","RD","UNCASVILLE","CT","06382"
13681180,"086 084/112-000","94","KITEMAUG","RD","UNCASVILLE","CT","06382"
13681398,"086 084/006-000","36","ORCHARD","DR","UNCASVILLE","CT","06382"
13681602,"086 084/100-000","35","ORCHARD","DR","UNCASVILLE","CT","06382"
13681687,"086 084/007-000","40","ORCHARD","DR","UNCASVILLE","CT","06382"
13682450,"086 084/127-000","102","KITEMAUG","RD","UNCASVILLE","CT","06382"
13681042,"086 084/128-000","108","KITEMAUG","RD","UNCASVILLE","CT","06382"
13681131,"086 084/116-000","16","PEACHVALE","DR","UNCASVILLE","CT","06382"
13682694,"086 084/097-000","43","ORCHARD","DR","UNCASVILLE","CT","06382"
13682552,"086 084/129-000","114","KITEMAUG","RD","UNCASVILLE","CT","06382"
13682823,"086 084/117-000","20","PEACHVALE","DR","UNCASVILLE","CT","06382"
13684191,"086 084/152-000","115","KITEMAUG","RD","UNCASVILLE","CT","06382"
120758548,"086 084/152-000","115","KITEMAUG","RD","UNCASVILLE","CT","06382"
13684193,"086 084/151-000","117","KITEMAUG","RD","UNCASVILLE","CT","06382"
13684229,"086 084/130-000","118","KITEMAUG","RD","UNCASVILLE","CT","06382"
13684345,"086 084/131-000","124","KITEMAUG","RD","UNCASVILLE","CT","06382"
13684484,"086 084/119-000","28","PEACHVALE","DR","UNCASVILLE","CT","06382"
13684503,"086 084/132-000","128","KITEMAUG","RD","UNCASVILLE","CT","06382"
13684515,"086 084/133-000","134","KITEMAUG","RD","UNCASVILLE","CT","06382"
13684573,"086 084/013-000","15","GREENING","PL","UNCASVILLE","CT","06382"
13684588,"086 084/019-000","12","CORTLAND","PL","UNCASVILLE","CT","06382"
13684590,"086 084/020-000","15","CORTLAND","PL","UNCASVILLE","CT","06382"
13684649,"086 084/011-000","12","GREENING","PL","UNCASVILLE","CT","06382"
13684665,"086 084/010-000","8","GREENING","PL","UNCASVILLE","CT","06382"
13684371,"086 084/014-000","11","GREENING","PL","UNCASVILLE","CT","06382"
13684690,"086 084/015-000","5","GREENING","PL","UNCASVILLE","CT","06382"
13684440,"086 084/094-000","15","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13684637,"086 084/018-000","8","CORTLAND","PL","UNCASVILLE","CT","06382"
13687198,"086 084/095-000","11","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13685952,"086 084/017-000","4","CORTLAND","PL","UNCASVILLE","CT","06382"
13685987,"086 084/092-000","23","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13686002,"086 084/090-000","33","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13686038,"086 084/036-000","140","ORCHARD","DR","UNCASVILLE","CT","06382"
13685832,"086 084/037-000","137","ORCHARD","DR","UNCASVILLE","CT","06382"
13685889,"086 084/039-000","8","ELBERTA","PL","UNCASVILLE","CT","06382"
13685865,"086 084/034-000","132","ORCHARD","DR","UNCASVILLE","CT","06382"
13686083,"086 084/023-000","32","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13686100,"086 084/024-000","36","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13686114,"086 084/025-000","40","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13686159,"086 084/089-000","41","MCINTOSH","AVE","UNCASVILLE","CT","06382"
203510196,"086 084/089-000","41","MCINTOSH","AVE","UNCASVILLE","CT","06382"
13686263,"086 084/033-000","128","ORCHARD","DR","UNCASVILLE","CT","06382"
13686175,"086 084/031-000","120","ORCHARD","DR","UNCASVILLE","CT","06382"
13686283,"086 084/030-000","104","ORCHARD","DR","UNCASVILLE","CT","06382"
13687020,"086 084/082-000","52","ORCHARD","DR","UNCASVILLE","CT","06382"
13687307,"086 084/083-000","56","ORCHARD","DR","UNCASVILLE","CT","06382"
13687347,"086 084/081-000","47","ORCHARD","DR","UNCASVILLE","CT","06382"
13687475,"086 084/076-000","59","ORCHARD","DR","UNCASVILLE","CT","06382"
13687648,"086 084/084-000","60","ORCHARD","DR","UNCASVILLE","CT","06382"
13687688,"086 084/085-000","64","ORCHARD","DR","UNCASVILLE","CT","06382"
13687786,"086 084/087-000","72","ORCHARD","DR","UNCASVILLE","CT","06382"
13687721,"086 084/086-000","68","ORCHARD","DR","UNCASVILLE","CT","06382"
13687901,"086 084/063-000","3","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13688492,"086 084/064-000","4","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13688577,"086 084/120-000","32","PEACHVALE","DR","UNCASVILLE","CT","06382"
13688619,"086 084/121-000","36","PEACHVALE","DR","UNCASVILLE","CT","06382"
13688654,"086 084/122-000","40","PEACHVALE","DR","UNCASVILLE","CT","06382"
13686307,"086 084/080-000","49","ORCHARD","DR","UNCASVILLE","CT","06382"
13688863,"086 084/074-000","77","ORCHARD","DR","UNCASVILLE","CT","06382"
13691826,"086 084/066-000","14","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13688771,"086 084/061-000","11","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13688772,"086 084/060-000","15","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13688811,"086 084/088-000","76","ORCHARD","DR","UNCASVILLE","CT","06382"
13689535,"086 084/028-000","94","ORCHARD","DR","UNCASVILLE","CT","06382"
13689560,"086 084/048-000","63","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13691852,"086 084/065-000","8","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13691810,"086 084/072-000","60","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13692169,"086 084/135-000","142","KITEMAUG","RD","UNCASVILLE","CT","06382"
13691896,"086 084/071-000","56","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13691976,"086 084/067-000","18","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13692006,"086 084/070-000","52","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13691948,"086 084/068-000","28","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13691923,"086 084/069-000","40","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13692372,"086 084/051-000","51","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13692321,"086 084/052-000","47","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13692019,"086 079/011-000","721","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13692080,"086 084/139-000","135","KITEMAUG","RD","UNCASVILLE","CT","06382"
13692114,"086 084/137-000","141","KITEMAUG","RD","UNCASVILLE","CT","06382"
13692091,"086 080/029-000","145","KITEMAUG","RD","UNCASVILLE","CT","06382"
13692125,"086 084/134-000","138","KITEMAUG","RD","UNCASVILLE","CT","06382"
13692275,"086 080/001-000","154","KITEMAUG","RD","UNCASVILLE","CT","06382"
13693292,"086 080/002-000","158","KITEMAUG","RD","UNCASVILLE","CT","06382"
13691545,"086 079/013-000","695","NORWICH NEW LONDON","TPKE","UNCASVILLE","CT","06382"
13728538,"086 074/040-000","75","PINK","ROW","UNCASVILLE","CT","06382"
13691595,"086 080/027-000","159","KITEMAUG","RD","UNCASVILLE","CT","06382"
13692742,"086 080/025-000","175","KITEMAUG","RD","UNCASVILLE","CT","06382"
13692958,"086 080/022-000","181","KITEMAUG","RD","UNCASVILLE","CT","06382"
13693129,"086 084/124-000","150","KITEMAUG","RD","UNCASVILLE","CT","06382"
13693154,"086 084/080-00A","19","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13693264,"086 084/057-000","27","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13693044,"086 080/009-000","192","KITEMAUG","RD","UNCASVILLE","CT","06382"
13693438,"086 080/003-000","160","KITEMAUG","RD","UNCASVILLE","CT","06382"
13693330,"086 080/004-000","168","KITEMAUG","RD","UNCASVILLE","CT","06382"
13693452,"086 084/055-000","35","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13693618,"086 084/054-000","39","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13694092,"086 084/056-000","31","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13694355,"086 084/053-000","43","HALE HAVEN","CT","UNCASVILLE","CT","06382"
13694392,"086 080/004-00B","172","KITEMAUG","RD","UNCASVILLE","CT","06382"
13694682,"086 080/006-000","176","KITEMAUG","RD","UNCASVILLE","CT","06382"
13694724,"086 080/007-000","178","KITEMAUG","RD","UNCASVILLE","CT","06382"
13698250,"086 080/019-000","185","KITEMAUG","RD","UNCASVILLE","CT","06382"
13696722,"086 080/008-000","184","KITEMAUG","RD","UNCASVILLE","CT","06382"
13696914,"086 080/018-000","189","KITEMAUG","RD","UNCASVILLE","CT","06382"
120763571,"086 080/018-000","189","KITEMAUG","RD","UNCASVILLE","CT","06382"
13695298,"086 080/010-000","248","KITEMAUG","RD","UNCASVILLE","CT","06382"
13695423,"086 034/091-000","260","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13696134,"086 034/013-000","4","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13696282,"086 034/038-000","257","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13696499,"086 034/035-000","15","RIVERVIEW","RD","UNCASVILLE","CT","06382"
120766526,"086 034/035-000","15","RIVERVIEW","RD","UNCASVILLE","CT","06382"
108536659,"025 45-89","170","SCENIC","CT","CHESHIRE","CT","06410"
104770617,"025 45-89","170","SCENIC","CT","CHESHIRE","CT","06410"
6498566,"025 45-89","170","SCENIC","CT","CHESHIRE","CT","06410"
101917138,"025 45-89","170","SCENIC","CT","CHESHIRE","CT","06410"
359793913,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
348867141,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
231159009,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
221669596,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
208297456,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
108528668,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
104762036,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
6496646,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
101908100,"025 39-34","1081","MERIDEN","RD","CHESHIRE","CT","06410"
13695031,"086 033/002-000","241","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13697541,"086 034/074-000","277","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13696200,"086 034/037-000","7","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13696513,"086 034/036-000","11","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13694053,"086 034/086-000","205","DERRY HILL","RD","UNCASVILLE","CT","06382"
13694942,"086 034/032-000","31","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13701927,"086 034/030-000","43","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13698055,"086 034/031-000","39","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13694994,"086 034/006-000","245","MASSAPEAG","RD","UNCASVILLE","CT","06382"
13697640,"086 034/034-000","19","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13697739,"086 034/033-000","27","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13697906,"086 034/021-000","40","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13698417,"086 034/026-000","59","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13698710,"086 034/024-000","60","RIVERVIEW","RD","UNCASVILLE","CT","06382"
120784501,"086 034/024-000","60","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13695691,"086 034/023-000","48","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13695782,"086 034/027-000","55","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13696235,"086 034/028-000","51","RIVERVIEW","RD","UNCASVILLE","CT","06382"
13698814,"086 034/043-000","250","DERRY HILL","RD","UNCASVILLE","CT","06382"
13695908,"086 034/047-000","268","DERRY HILL","RD","UNCASVILLE","CT","06382"
13699843,"086 033/011-000","449","KITEMAUG","RD","UNCASVILLE","CT","06382"
13696649,"086 034/003-000","431","KITEMAUG","RD","UNCASVILLE","CT","06382"
13696848,"086 034/001-000","437","KITEMAUG","RD","UNCASVILLE","CT","06382"
13697033,"086 034/001-00A","427","KITEMAUG","RD","UNCASVILLE","CT","06382"
13697053,"086 034/001-00B","421","KITEMAUG","RD","UNCASVILLE","CT","06382"
13700217,"086 034/004-000","417","KITEMAUG","RD","UNCASVILLE","CT","06382"
13697301,"086 026/007-000","408","KITEMAUG","RD","UNCASVILLE","CT","06382"
13700485,"086 026/007-00A","400","KITEMAUG","RD","UNCASVILLE","CT","06382"
13697951,"086 034/064-000","26","MASSAPEAG POINT","RD","UNCASVILLE","CT","06382"
13697548,"086 034/002-000","423","KITEMAUG","RD","UNCASVILLE","CT","06382"
13697343,"086 034/005-000","401","KITEMAUG","RD","UNCASVILLE","CT","06382"
13701432,"086 034/059-000","11","MASSAPEAG SIDE","RD","UNCASVILLE","CT","06382"
13701605,"086 034/069-000","7","MASSAPEAG POINT","RD","UNCASVILLE","CT","06382"
13701110,"086 034/061-000","14","MASSAPEAG POINT","RD","UNCASVILLE","CT","06382"
13697755,"086 034/068-000","17","MASSAPEAG POINT","RD","UNCASVILLE","CT","06382"
13701772,"086 034/062-000","22","MASSAPEAG POINT","RD","UNCASVILLE","CT","06382"
13701642,"086 034/063-000","24","MASSAPEAG POINT","RD","UNCASVILLE","CT","06382"
13704979,"072 48-2120-1855","1855","ROUTE 12","","GALES FERRY","CT","06335"
13698491,"072 48-2060-1837","1837","ROUTE 12","","GALES FERRY","CT","06335"
13698579,"072 48-2120-1841","1841","ROUTE 12","","GALES FERRY","CT","06335"
13698604,"072 48-1780-8","8","OLD QUARRY","RD","GALES FERRY","CT","06335"
13698711,"086 084/040-000","12","ELBERTA","PL","UNCASVILLE","CT","06382"
13702013,"086 026/005-000","376","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702260,"086 026/008-000","393","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702500,"086 026/009-000","381","KITEMAUG","RD","UNCASVILLE","CT","06382"
13699248,"086 026/011-00B","365","KITEMAUG","RD","UNCASVILLE","CT","06382"
13699439,"086 084/047-000","101","ORCHARD","DR","UNCASVILLE","CT","06382"
13699351,"086 026/004-00B","348","KITEMAUG","RD","UNCASVILLE","CT","06382"
13699531,"086 026/005-00A","354","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702546,"086 026/004-00A","340","KITEMAUG","RD","UNCASVILLE","CT","06382"
13699961,"086 026/004-000","328","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702822,"086 026/011-00A","351","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702907,"086 026/012-000","415","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702983,"086 026/011-000","337","KITEMAUG","RD","UNCASVILLE","CT","06382"
13699927,"086 026/003-000","322","KITEMAUG","RD","UNCASVILLE","CT","06382"
13703878,"086 026/013-000","323","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702081,"086 084/041-000","16","ELBERTA","PL","UNCASVILLE","CT","06382"
13698755,"086 084/042-000","15","ELBERTA","PL","UNCASVILLE","CT","06382"
13698758,"086 026/006-000","394","KITEMAUG","RD","UNCASVILLE","CT","06382"
13702208,"086 084/043-000","9","ELBERTA","PL","UNCASVILLE","CT","06382"
13698907,"086 084/044-000","115","ORCHARD","DR","UNCASVILLE","CT","06382"
13698938,"086 084/045-000","109","ORCHARD","DR","UNCASVILLE","CT","06382"
13699016,"086 084/046-000","105","ORCHARD","DR","UNCASVILLE","CT","06382"
13703331,"086 026/015-000","285","KITEMAUG","RD","UNCASVILLE","CT","06382"
13700910,"072 47-2060-13","13","RIVER","DR","GALES FERRY","CT","06335"
13700611,"072 48-2060-23","23","RIVER","DR","GALES FERRY","CT","06335"
13700650,"072 48-2060-21","21","RIVER","DR","GALES FERRY","CT","06335"
13704020,"072 47-2060-17","17","RIVER","DR","GALES FERRY","CT","06335"
13700799,"072 47-2060-19","19","RIVER","DR","GALES FERRY","CT","06335"
13704092,"072 48-2060-10","10","RIVER","DR","GALES FERRY","CT","06335"
13700985,"072 47-2060-9","9","RIVER","DR","GALES FERRY","CT","06335"
13704047,"072 47-2060-3","3","RIVER","DR","GALES FERRY","CT","06335"
13701205,"072 47-2060-11","11","RIVER","DR","GALES FERRY","CT","06335"
13701333,"072 47-2060-7","7","RIVER","DR","GALES FERRY","CT","06335"
13701173,"072 48-1750-9","9","OAKRIDGE","DR","GALES FERRY","CT","06335"
13704290,"072 48-2060-35","35","RIVER","DR","GALES FERRY","CT","06335"
13701559,"072 48-2060-25","25","RIVER","DR","GALES FERRY","CT","06335"
13704284,"072 48-2060-26","26","RIVER","DR","GALES FERRY","CT","06335"
13704424,"072 48-2060-30","30","RIVER","DR","GALES FERRY","CT","06335"
13705575,"072 48-2120-1816","1816","ROUTE 12","","GALES FERRY","CT","06335"
13701692,"072 48-2120-1822","1822","ROUTE 12","","GALES FERRY","CT","06335"
13701763,"072 48-500-3","3","CLARK","LN","GALES FERRY","CT","06335"
